"NPI","Provider Secondary Practice Location Address- Address Line 1","Provider Secondary Practice Location Address-  Address Line 2","Provider Secondary Practice Location Address - City Name","Provider Secondary Practice Location Address - State Name","Provider Secondary Practice Location Address - Postal Code","Provider Secondary Practice Location Address - Country Code (If outside U.S.)","Provider Secondary Practice Location Address - Telephone Number","Provider Secondary Practice Location Address - Telephone Extension","Provider Practice Location Address - Fax Number"
"1821021080","327 1st Ave NW","","Hickory","NC","286016122","US","8286955900","","8286954256"
"1821021080","90 Southside Ave Ste 350","","Asheville","NC","288014184","US","8282774810","",""
"1720286594","8940 N Wood Sage Rd","","Peoria","IL","616157822","US","3092433000","","3092433063"
"1720286594","1600 St Lukes Blvd","","Easton","PA","180455671","US","4845034500","","4845034501"
"1720286594","576 Fort Loudon Medical Center Dr Ste 203","","Lenoir City","TN","377725676","US","8652716095","",""
"1740207174","12550 Biscayne Blvd Ste 403","","North Miami","FL","331812537","US","3057057007","",""
"1124049895","1541 Kings Hwy","","Shreveport","LA","711034228","US","3186260000","",""
"1861414260","1541 Kings Hwy","","Shreveport","LA","711034228","US","3186260000","",""
"1992158778","240 Atlantic Ave","","Brooklyn","NY","112015762","US","7182465437","",""
"1093599102","201 Ohio River Blvd","","Sewickley","PA","151431181","US","4129247432","",""
"1689081648","1631 Elysian Fields Ave","","New Orleans","LA","701178208","US","5048212601","1012",""
"1770263956","14 Wall St","","New York","NY","100052101","US","9145724479","",""
"1902820756","680 Centre St","","Brockton","MA","023023308","US","5089417150","",""
"1578299103","4590 Allstate Dr","","Riverside","CA","925011702","US","9095991227","",""
"1003360850","1111 W Pearce Blvd","","Wentzville","MO","633851020","US","6368565362","","6368565363"
"1215548722","1050 Niagara St","","Buffalo","NY","142132001","US","7168562587","",""
"1649881699","32 Joseph Rd","","Framingham","MA","017017642","US","5089815373","",""
"1649881699","41 Mall Rd","","Burlington","MA","018050001","US","5088106542","",""
"1649881699","67 S Bedford St","","Burlington","MA","018035108","US","5089815373","",""
"1548817661","4851 Independence St","","Wheat Ridge","CO","800336715","US","3034250300","",""
"1548817661","49 Kessel Ct","","Madison","WI","537116200","US","6082802700","",""
"1427832146","220 SW 64th Ave","","Miami","FL","331443146","US","7866783236","",""
"1710761424","5702 McPherson Rd Ste 15","","Laredo","TX","780416884","US","9567254555","",""
"1316058910","700 2nd St SE","Ste 101","Hampton","IA","504412655","US","6418121094","","6418121096"
"1003466988","601 John St Ste M-318","","Kalamazoo","MI","490075383","US","2693499745","",""
"1316256514","25 Marston St Apt 202","","Lawrence","MA","018412357","US","9789468550","",""
"1548779192","44 Good Counsel Dr","","Mankato","MN","560016599","US","8004381772","","2623455562"
"1548779192","616 Burkarth Rd","","Warrensburg","MO","640931462","US","8884031071","",""
"1386368710","6815 Frontage Rd Ste A","","Merriam","KS","662041555","US","8164784200","","8168752598"
"1942785308","1236 Chapala St","","Santa Barbara","CA","931013116","US","8059652376","",""
"1851063150","11800 Sunrise Valley Dr Ste 500","","Reston","VA","201915303","US","7034735977","","7034782475"
"1477194983","704 Lebec Road","","Lebec","CA","93243","US","6612450250","","6612450252"
"1841441771","2 E Glebe Rd","","Alexandria","VA","223052938","US","7035355568","",""
"1841765690","212 W Dale St","","Waterloo","IA","507031951","US","3192353568","",""
"1164504122","810 Landmark Dr Ste 217","","Glen Burnie","MD","21061","US","4433513376","",""
"1164504122","1800 Orleans St","","Baltimore","MD","212870010","US","4106140255","","4109552445"
"1497837306","6060 Clearwater Dr Ste 150","","Minnetonka","MN","553439490","US","7634167600","","7634167634"
"1497837306","8501 Golden Valley Rd Ste 210","","Golden Valley","MN","554274472","US","7634167600","",""
"1497837306","250 Central Ave N Ste 107","","Wayzata","MN","553911207","US","7634167600","","7634167634"
"1497837306","250 Central Ave N Ste 105","","Wayzata","MN","553911207","US","7634167600","","7634167634"
"1497837306","2601 39th Ave NE Ste 1","","St. Anthony","MN","55421","US","7634167600","","7634167634"
"1497837306","12000 Elm Creek Blvd N Ste 100","","Maple Grove","MN","553697074","US","7634167600","","7634167634"
"1497837306","250 Central Ave N Ste 107","","Wayzata","MN","553911207","US","7634167600","",""
"1497837306","6060 Clearwater Dr Ste 100","","Minnetonka","MN","553439460","US","7634167600","",""
"1497837306","12501 Whitewater Dr Ste 110","","Minnetonka","MN","553439436","US","7634167600","","7634167634"
"1740794205","1175 E 50 S Ste 101","","American Fork","UT","840032846","US","8014925994","",""
"1417666017","1166 River Ave","","Lakewood","NJ","087015677","US","7329656444","",""
"1871202374","653 Orbiter Ln","","Las Vegas","NV","891484447","US","4029907046","",""
"1366046807","8100 Oak Ln Ste 4048100","","Miami Lakes","FL","330165820","US","3059523125","",""
"1528128972","US Naval Hospital Yokosuka, Japan","","FPO","AP","96350","US","3152437144","",""
"1528128972","602 Indiana Ave","","Lubbock","TX","794153364","US","8067610878","",""
"1528128972","EODMU Eight Medical Department","Unit 50036 Box 3210","Sigonella","Sicily","FPO AE 09627","IT","3146246547","",""
"1366957482","308 53rd Ave E","","Bradenton","FL","342034706","US","9419097900","","9415385015"
"1295166403","5665 New Northside Dr Ste 320","","Atlanta","GA","303285834","US","7708745446","",""
"1295166403","794 Union St","","Brooklyn","NY","112151307","US","2126241077","",""
"1295166403","201 Spear St Ste 230","","San Francisco","CA","941051632","US","4155039277","","4152910489"
"1528532132","9669 E 146th St Ste 310","","Noblesville","IN","46060","US","3176216170","","3176216177"
"1528532132","7150 Clearvista Dr","","Indianapolis","IN","462561695","US","3176212626","",""
"1528532132","7150 Clearvista Dr","","Indianapolis","IN","462561695","US","3176212626","",""
"1184760159","421 WEST COLLEGE ST","","FLORENCE","AL","35630","US","2567600670","","2567641139"
"1487629929","bamc","3551 Roger Brooke","Ft Sam Houston","TX","78234","US","2102621417","",""
"1548894009","210 Franklin Rd Ste 4-B","","Brentwood","TN","370273219","US","6159646160","",""
"1275074619","251 E Huron St","Northwestern Memorial Hospital","Chicago","IL","606112908","US","3129262000","",""
"1376030825","350 W Thomas Rd","","Phoenix","AZ","850134409","US","6024063430","",""
"1306307285","5727 Prosperity Crossing Dr","Ste 1100","Charlotte","NC","282692206","US","7048639930","",""
"1306307285","10210 Couloak Dr","Ste E","Charlotte","NC","282167679","US","7048012000","",""
"1306307285","5717 Albemarle Rd","","Charlotte","NC","282121634","US","7045632150","",""
"1306307285","7810 Providence Rd","Ste 102","Charlotte","NC","282262954","US","7045436636","",""
"1285195131","2160 S 1st Ave","","Maywood","IL","601533328","US","8885847888","",""
"1285195131","1740 W Taylor St","","Chicago","IL","606127232","US","8666002273","",""
"1851718902","11116 Medical Campus Rd","","Hagerstown","MD","217426710","US","3017908380","",""
"1538796750","298 Randall Rd","","Geneva","IL","601344203","US","6309383300","","6309383310"
"1134625841","590 S Wakara Way","","Salt Lake City","UT","841081200","US","8015812121","",""
"1902435928","1411 E 31st St Fl 2","","Oakland","CA","946021018","US","5104375039","","5105357313"
"1922462092","7979 N Shadeland Ave Ste 300","","Indianapolis","IN","462502042","US","3176214418","",""
"1922462092","10122 E 10th St","Suite 100","Indianapolis","IN","462292663","US","3173555717","","3173553760"
"1922462092","820 Arbutus Ave","","Oconto","WI","541532004","US","9208351100","","9208351099"
"1922462092","2820 Roosevelt Rd","","Marinette","WI","541433834","US","7157355225","","7157355388"
"1649495854","13946 Wildcat Dr","","Carmel","IN","460338447","US","3173196297","",""
"1649495854","2400 17th St","","Columbus","IN","472015351","US","8123765550","",""
"1063855922","11234 Anderson St","Loma Linda University Medical Center- Pediatrics","Loma Linda","CA","923542804","US","9095584174","",""
"1912692534","355 W 16th St Ste 2800","","Indianapolis","IN","462022279","US","3179637300","","3179637325"
"1831696228","350 W Thomas Rd","","Phoenix","AZ","850134409","US","6024063430","",""
"1841797248","101 The City Dr S","","Orange","CA","928683201","US","7144565691","","7144568874"
"1841797248","100 Stein Plz Fl 1Syt","","Los Angeles","CA","900953201","US","3108255000","",""
"1457858698","350 W Thomas Rd","","Phoenix","AZ","850134409","US","6024063430","",""
"1184158776","1000 Asylum Ave","Suite 1004","Hartford","CT","061051770","US","8607144532","","8607148275"
"1902293285","3801 S National Ave","","Springfield","MO","658075210","US","0000000000","",""
"1104351337","847 NE 19th Ave","Suite 100","Portland","OR","972322684","US","5032380769","",""
"1588199533","5323 Harry Hines Blvd","","Dallas","TX","753902136","US","2144562735","",""
"1588199533","3316 Belladonna Dr","","Plano","TX","750932136","US","4693587386","",""
"1194308106","4851 Independence St","","Wheat Ridge","CO","800336715","US","3034250300","",""
"1013405547","350 W Thomas Rd","","Phoenix","AZ","850134409","US","6024063430","",""
"1710279914","300 Longwood Ave","","Boston","MA","021155724","US","6173556508","",""
"1548617442","Centro Medico de Puerto Rico","Bo Monacillos","San Juan","PR","00917","US","7874802791","",""
"1073727269","1500 SW 10th Ave","","Topeka","KS","666041301","US","7853546000","",""
"1346628419","3200 S Alma School Rd Ste 204","","Chandler","AZ","852483773","US","4807285500","",""
"1710413513","2130 NE Loop 410 Ste 375","","San Antonio","TX","782174661","US","2106341232","","2106341243"
"1538650171","55 Lake Ave N # S2-824","","Worcester","MA","016550002","US","5088565381","",""
"1326576067","1500 E Medical Center Dr","","Ann Arbor","MI","481095000","US","7349365582","",""
"1255710166","Massachusetts General Hospital","55 Fruit St.","Boston","MA","02114","US","6177262800","",""
"1790343291","1200 S Cedar Crest Blvd","","Allentown","PA","181036202","US","6104022800","",""
"1417631573","3200 S Alma School Rd Ste 204","","Chandler","AZ","852483773","US","4807285500","",""
"1194218206","1125 S Alma School Rd Ste 202","","Chandler","AZ","852862811","US","4804095060","","4804095070"
"1063906956","2525 N Chester Ave","","Bakersfield","CA","933081770","US","6618681710","",""
"1588985287","2222 S Harbor City Blvd","","Melbourne","FL","329015594","US","3217237716","","3217230604"
"1619327764","8402 Centennial Pkwy","","Las Vegas","NV","891494792","US","7027311616","",""
"1619327764","8205 W Warm Springs Rd Ste 250","","Las Vegas","NV","891133646","US","7027311616","",""
"1619327764","8689 W Charleston Blvd Ste 105","","Las Vegas","NV","891175485","US","7027311616","",""
"1619327764","2930 W Horizon Ridge Pkwy Ste 100","","Henderson","NV","890525059","US","7027311616","",""
"1982800728","3850 S National Ave Ste 520","","Springfield","MO","658075230","US","0000000000","",""
"1619497161","200 1st St SW","","Rochester","MN","559058321","US","5072842511","",""
"1619497161","3601 4th St Stop 8321","","Lubbock","TX","794308321","US","8067432391","",""
"1952962326","1200 Concord Ave Ste 100","","Concord","CA","945204969","US","7609271751","",""
"1598052318","8800 N Tryon St","","Charlotte","NC","282623300","US","7048636241","",""
"1598052318","10628 Park Rd","","Charlotte","NC","282108407","US","7046677070","",""
"1598052318","2001 Vail Ave","","Charlotte","NC","282071248","US","7043046070","",""
"1598052318","1000 Blythe Blvd","","Charlotte","NC","282035812","US","7043550720","",""
"1598052318","612 Mocksville Ave","","Salisbury","NC","281442732","US","7042105260","","7042105265"
"1730866633","4215 Burns Rd Ste 100","","Palm Beach Gardens","FL","334104627","US","5616947776","","5616943099"
"1346927928","900 Branchview Dr NE Ste 200","","Concord","NC","280252226","US","7047804271","","8882616649"
"1922626811","96 Kish Rd","","Reedsville","PA","170848943","US","8442784600","",""
"1922626811","3631 Penns Valley Rd","","Spring Mills","PA","168758011","US","8442784600","",""
"1922626811","565 E Chocolate Ave","","Hershey","PA","170331325","US","1717533493","",""
"1922626811","1061 N Front St","","Philipsburg","PA","168668257","US","8442784600","",""
"1356993034","2501 Good Hope Rd SE","","Washington","DC","200203011","US","2028667505","","2023350994"
"1255748935","142 Meade Ave","","Nickelsville","VA","242712108","US","2764792201","","4232397707"
"1598783441","47 New Scotland Ave","","Albany","NY","122083412","US","5182623773","","5182623236"
"1528371374","1250 E Marshall St","","Richmond","VA","232985051","US","8048285883","","8048285399"
"1255818852","31 Hall Dr Ste 1","","Amherst","MA","010022754","US","4132568561","","8666440869"
"1255818852","70 Main St","","Florence","MA","010621487","US","4135868400","","8666440872"
"1255818852","238 Northampton St","","Easthampton","MA","010271046","US","4135299300","","8666440870"
"1811475528","1801 Tully Rd Ste F1","","Modesto","CA","953502937","US","8666824842","","2095441234"
"1871103036","17284 Newhope St Ste 212","","Fountain Valley","CA","927088201","US","8339222669","","7145924401"
"1033423744","One Hospital Dr","","Columbia","MO","652120001","US","5738848445","","5738845318"
"1033423744","3901 S Fremont Ave Fl 4","","Springfield","MO","658046538","US","0000000000","",""
"1396299301","2111 Champa St","","Denver","CO","802052529","US","3033129601","",""
"1396299301","255 Union Blvd Ste 350","","Lakewood","CO","802281877","US","3034568868","","7202740367"
"1376554493","50 Buck Creek Rd Ste 200","","Avon","CO","816205428","US","9709266340","","9709266348"
"1376554493","180 S Frontage Rd W Ste 5800","","Vail","CO","816575038","US","9709266340","","9709266348"
"1326694910","79 S Main St","","White River Junction","VT","050017071","US","8664761321","","8022919130"
"1275640518","10011 S Centennial Pkwy Ste 510","","Sandy","UT","840704188","US","4352163591","","4352370242"
"1548044266","1250 Humes Ln","","Florissant","MO","630313341","US","3149534900","",""
"1649054370","900 Johnnie Dodds Blvd Unit 100","","Mount Pleasant","SC","294646130","US","8436061490","",""
"1487438107","401 W Main St","","Radford","VA","241411588","US","5408388000","",""
"1477337194","15600 NW 67th Ave Ste 201","","Miami Lakes","FL","330142176","US","7868508553","",""
"1992589626","2601 Tulane Ave Ste 300","","New Orleans","LA","701197499","US","5043424222","","5043424225"
"1528842259","4855 E Kings Canyon Rd","","Fresno","CA","937273811","US","5592558395","",""
"1700660446","40 11th St","","Cloquet","MN","557201817","US","2188794559","","2188790282"
"1700660446","325 11th Ave","","Two Harbors","MN","556161300","US","2188345520","","2188344264"
"1700660446","120 W 2nd St","","Duluth","MN","558022017","US","2187284491","","2183028698"
"1700660446","1401 East 1st Street","","Duluth","MN","558052407","US","2187284491","","2183028698"
"1568078921","1563 Mission St","","San Francisco","CA","941032543","US","4157623700","","4155540159"
"1275174377","2000 Foundation Way Ste 3200","","Martinsburg","WV","254019199","US","3042629400","",""
"1447534961","8281 Goodwood Blvd Ste D1","","Baton Rouge","LA","708067742","US","2252315733","",""
"1023583101","511 E Elm Ave","","Linton","ND","585527428","US","7012544531","",""
"1023583101","401 N 9th St","","Bismarck","ND","585014530","US","7017124500","",""
